AS17676 Softbank BB Corp.	1680480768	1680481023
AS17676 Softbank BB Corp.	1701216256	1701249023
AS17676 Softbank BB Corp.	1701707776	1701724159
AS17676 Softbank BB Corp.	1707802624	1707835391
AS17676 Softbank BB Corp.	1740666880	1740667903
AS17676 Softbank BB Corp.	1741038592	1741039615
AS17676 Softbank BB Corp.	1741151232	1741152255
AS17676 Softbank BB Corp.	1741436928	1741437951
AS17676 Softbank BB Corp.	1741490688	1741490943
AS17676 Softbank BB Corp.	1741576192	1741577215
AS17676 Softbank BB Corp.	1741788160	1741789183
AS17676 Softbank BB Corp.	1741995008	1741996031
AS17676 Softbank BB Corp.	1742208000	1742209023
AS17676 Softbank BB Corp.	1742970880	1742971903
AS17676 Softbank BB Corp.	1743260672	1743261695
AS17676 Softbank BB Corp.	1729930240	1729931263
AS17676 Softbank BB Corp.	1729947648	1729948671
AS17676 Softbank BB Corp.	1730149376	1730149631
AS17676 Softbank BB Corp.	1730149632	1730149887
AS17676 Softbank BB Corp.	1730149888	1730150143
AS17676 Softbank BB Corp.	1730150144	1730150399
AS17676 Softbank BB Corp.	1730362368	1730363391
AS17676 Softbank BB Corp.	1728323584	1728324607
AS17676 Softbank BB Corp.	1728334848	1728335871
AS17676 Softbank BB Corp.	1731240960	1731241983
AS17676 Softbank BB Corp.	1731404800	1731405823
AS17676 Softbank BB Corp.	1731466240	1731467263
AS17676 Softbank BB Corp.	1731522560	1731523583
AS17676 Softbank BB Corp.	1731750912	1731751935
AS17676 Softbank BB Corp.	1731757056	1731758079
AS17676 Softbank BB Corp.	1731735552	1731736575
AS17676 Softbank BB Corp.	1731795968	1731796991
AS17676 Softbank BB Corp.	1731800064	1731801087
AS17676 Softbank BB Corp.	1732113408	1732114431
AS17676 Softbank BB Corp.	1732178944	1732179967
AS17676 Softbank BB Corp.	1732695040	1732696063
AS17676 Softbank BB Corp.	1728545792	1728546815
AS17676 Softbank BB Corp.	1732715520	1732716543
AS17676 Softbank BB Corp.	1728550912	1728551935
AS17676 Softbank BB Corp.	1733032960	1733033983
AS17676 Softbank BB Corp.	1728601088	1728602111
AS17676 Softbank BB Corp.	1887961088	1887993855
AS17676 Softbank BB Corp.	1986461696	1986494463
AS17676 Softbank BB Corp.	2055234048	2055234303
AS17676 Softbank BB Corp.	2078670848	2078736383
AS17676 Softbank BB Corp.	2113929216	2113994751
AS17676 Softbank BB Corp.	2113929216	2130706431
AS17676 Softbank BB Corp.	2120482816	2120548351
AS17676 Softbank BB Corp.	2114584576	2114650111
AS17676 Softbank BB Corp.	2113994752	2114060287
AS17676 Softbank BB Corp.	2120548352	2120613887
AS17676 Softbank BB Corp.	2120613888	2120679423
AS17676 Softbank BB Corp.	2120679424	2120744959
AS17676 Softbank BB Corp.	2120744960	2120810495
AS17676 Softbank BB Corp.	2120810496	2120876031
AS17676 Softbank BB Corp.	2120876032	2120941567
AS17676 Softbank BB Corp.	2120941568	2121007103
AS17676 Softbank BB Corp.	2121007104	2121072639
AS17676 Softbank BB Corp.	2121072640	2121138175
AS17676 Softbank BB Corp.	2121138176	2121203711
AS17676 Softbank BB Corp.	2114650112	2114715647
AS17676 Softbank BB Corp.	2121203712	2121269247
AS17676 Softbank BB Corp.	2121269248	2121334783
AS17676 Softbank BB Corp.	2121334784	2121400319
AS17676 Softbank BB Corp.	2121400320	2121465855
AS17676 Softbank BB Corp.	2121465856	2121531391
AS17676 Softbank BB Corp.	2121531392	2121596927
AS17676 Softbank BB Corp.	2121596928	2121662463
AS17676 Softbank BB Corp.	2121662464	2121727999
AS17676 Softbank BB Corp.	2121728000	2121793535
AS17676 Softbank BB Corp.	2121793536	2121859071
AS17676 Softbank BB Corp.	2114715648	2114781183
AS17676 Softbank BB Corp.	2121859072	2121924607
AS17676 Softbank BB Corp.	2121924608	2121990143
AS17676 Softbank BB Corp.	2121990144	2122055679
AS17676 Softbank BB Corp.	2122055680	2122121215
AS17676 Softbank BB Corp.	2122121216	2122186751
AS17676 Softbank BB Corp.	2122186752	2122252287
AS17676 Softbank BB Corp.	2122252288	2122317823
AS17676 Softbank BB Corp.	2122317824	2122383359
AS17676 Softbank BB Corp.	2122383360	2122448895
AS17676 Softbank BB Corp.	2122448896	2122514431
AS17676 Softbank BB Corp.	2114781184	2114846719
AS17676 Softbank BB Corp.	2122514432	2122579967
AS17676 Softbank BB Corp.	2122579968	2122645503
AS17676 Softbank BB Corp.	2122645504	2122711039
AS17676 Softbank BB Corp.	2122711040	2122776575
AS17676 Softbank BB Corp.	2122776576	2122842111
AS17676 Softbank BB Corp.	2123104256	2123169791
AS17676 Softbank BB Corp.	2114846720	2114912255
AS17676 Softbank BB Corp.	2123169792	2123235327
AS17676 Softbank BB Corp.	2123235328	2123300863
AS17676 Softbank BB Corp.	2123431936	2123497471
AS17676 Softbank BB Corp.	2123497472	2123563007
AS17676 Softbank BB Corp.	2123563008	2123628543
AS17676 Softbank BB Corp.	2123628544	2123694079
AS17676 Softbank BB Corp.	2123694080	2123759615
AS17676 Softbank BB Corp.	2123759616	2123825151
AS17676 Softbank BB Corp.	2114912256	2114977791
AS17676 Softbank BB Corp.	2123825152	2123890687
AS17676 Softbank BB Corp.	2123890688	2123956223
AS17676 Softbank BB Corp.	2123956224	2124021759
AS17676 Softbank BB Corp.	2124021760	2124087295
AS17676 Softbank BB Corp.	2124087296	2124152831
AS17676 Softbank BB Corp.	2124349440	2124414975
AS17676 Softbank BB Corp.	2114977792	2115043327
AS17676 Softbank BB Corp.	2124480512	2124546047
AS17676 Softbank BB Corp.	2124546048	2124611583
AS17676 Softbank BB Corp.	2124611584	2124677119
AS17676 Softbank BB Corp.	2124677120	2124742655
AS17676 Softbank BB Corp.	2124742656	2124808191
AS17676 Softbank BB Corp.	2124808192	2124873727
AS17676 Softbank BB Corp.	2124873728	2124939263
AS17676 Softbank BB Corp.	2125004800	2125070335
AS17676 Softbank BB Corp.	2115043328	2115108863
AS17676 Softbank BB Corp.	2125135872	2125201407
AS17676 Softbank BB Corp.	2125201408	2125266943
AS17676 Softbank BB Corp.	2125266944	2125332479
AS17676 Softbank BB Corp.	2125463552	2125529087
AS17676 Softbank BB Corp.	2125529088	2125594623
AS17676 Softbank BB Corp.	2125594624	2125660159
AS17676 Softbank BB Corp.	2125660160	2125725695
AS17676 Softbank BB Corp.	2125725696	2125791231
AS17676 Softbank BB Corp.	2115108864	2115174399
AS17676 Softbank BB Corp.	2125791232	2125856767
AS17676 Softbank BB Corp.	2125856768	2125922303
AS17676 Softbank BB Corp.	2125922304	2125987839
AS17676 Softbank BB Corp.	2126118912	2126184447
AS17676 Softbank BB Corp.	2126184448	2126249983
AS17676 Softbank BB Corp.	2126249984	2126315519
AS17676 Softbank BB Corp.	2126315520	2126381055
AS17676 Softbank BB Corp.	2126381056	2126446591
AS17676 Softbank BB Corp.	2115174400	2115239935
AS17676 Softbank BB Corp.	2126446592	2126512127
AS17676 Softbank BB Corp.	2126512128	2126577663
AS17676 Softbank BB Corp.	2126577664	2126643199
AS17676 Softbank BB Corp.	2126643200	2126708735
AS17676 Softbank BB Corp.	2126708736	2126774271
AS17676 Softbank BB Corp.	2126774272	2126839807
AS17676 Softbank BB Corp.	2126839808	2126905343
AS17676 Softbank BB Corp.	2126905344	2126970879
AS17676 Softbank BB Corp.	2126970880	2127036415
AS17676 Softbank BB Corp.	2127036416	2127101951
AS17676 Softbank BB Corp.	2115239936	2115305471
AS17676 Softbank BB Corp.	2114060288	2114125823
AS17676 Softbank BB Corp.	2127101952	2127167487
AS17676 Softbank BB Corp.	2127167488	2127233023
AS17676 Softbank BB Corp.	2127233024	2127298559
AS17676 Softbank BB Corp.	2127298560	2127364095
AS17676 Softbank BB Corp.	2127364096	2127429631
AS17676 Softbank BB Corp.	2127495168	2127560703
AS17676 Softbank BB Corp.	2127560704	2127626239
AS17676 Softbank BB Corp.	2127626240	2127691775
AS17676 Softbank BB Corp.	2127691776	2127757311
AS17676 Softbank BB Corp.	2115305472	2115371007
AS17676 Softbank BB Corp.	2127757312	2127822847
AS17676 Softbank BB Corp.	2127822848	2127888383
AS17676 Softbank BB Corp.	2127888384	2127953919
AS17676 Softbank BB Corp.	2128019456	2128084991
AS17676 Softbank BB Corp.	2128084992	2128150527
AS17676 Softbank BB Corp.	2128150528	2128216063
AS17676 Softbank BB Corp.	2128216064	2128281599
AS17676 Softbank BB Corp.	2128281600	2128347135
AS17676 Softbank BB Corp.	2128347136	2128412671
AS17676 Softbank BB Corp.	2115371008	2115436543
AS17676 Softbank BB Corp.	2128412672	2128478207
AS17676 Softbank BB Corp.	2128478208	2128543743
AS17676 Softbank BB Corp.	2128543744	2128609279
AS17676 Softbank BB Corp.	2128609280	2128674815
AS17676 Softbank BB Corp.	2128674816	2128740351
AS17676 Softbank BB Corp.	2128740352	2128805887
AS17676 Softbank BB Corp.	2128805888	2128871423
AS17676 Softbank BB Corp.	2128871424	2128936959
AS17676 Softbank BB Corp.	2128936960	2129002495
AS17676 Softbank BB Corp.	2129002496	2129068031
AS17676 Softbank BB Corp.	2115436544	2115502079
AS17676 Softbank BB Corp.	2129133568	2129199103
AS17676 Softbank BB Corp.	2129199104	2129264639
AS17676 Softbank BB Corp.	2129264640	2129330175
AS17676 Softbank BB Corp.	2129330176	2129395711
AS17676 Softbank BB Corp.	2129395712	2129461247
AS17676 Softbank BB Corp.	2129461248	2129526783
AS17676 Softbank BB Corp.	2129526784	2129592319
AS17676 Softbank BB Corp.	2129592320	2129657855
AS17676 Softbank BB Corp.	2129657856	2129723391
AS17676 Softbank BB Corp.	2115502080	2115567615
AS17676 Softbank BB Corp.	2129723392	2129788927
AS17676 Softbank BB Corp.	2129788928	2129854463
AS17676 Softbank BB Corp.	2129854464	2129919999
AS17676 Softbank BB Corp.	2129920000	2129985535
AS17676 Softbank BB Corp.	2129985536	2130051071
AS17676 Softbank BB Corp.	2130051072	2130116607
AS17676 Softbank BB Corp.	2130116608	2130182143
AS17676 Softbank BB Corp.	2130182144	2130247679
AS17676 Softbank BB Corp.	2130313216	2130378751
AS17676 Softbank BB Corp.	2115567616	2115633151
AS17676 Softbank BB Corp.	2130378752	2130444287
AS17676 Softbank BB Corp.	2130444288	2130509823
AS17676 Softbank BB Corp.	2130575360	2130640895
AS17676 Softbank BB Corp.	2130640896	2130706431
AS17676 Softbank BB Corp.	2115633152	2115698687
AS17676 Softbank BB Corp.	2115698688	2115764223
AS17676 Softbank BB Corp.	2115764224	2115829759
AS17676 Softbank BB Corp.	2115829760	2115895295
AS17676 Softbank BB Corp.	2115895296	2115960831
AS17676 Softbank BB Corp.	2114125824	2114191359
AS17676 Softbank BB Corp.	2115960832	2116026367
AS17676 Softbank BB Corp.	2116026368	2116091903
AS17676 Softbank BB Corp.	2116091904	2116157439
AS17676 Softbank BB Corp.	2116157440	2116222975
AS17676 Softbank BB Corp.	2116222976	2116288511
AS17676 Softbank BB Corp.	2116288512	2116354047
AS17676 Softbank BB Corp.	2114191360	2114256895
AS17676 Softbank BB Corp.	2116616192	2116681727
AS17676 Softbank BB Corp.	2116681728	2116747263
AS17676 Softbank BB Corp.	2116747264	2116812799
AS17676 Softbank BB Corp.	2116812800	2116878335
AS17676 Softbank BB Corp.	2116878336	2116943871
AS17676 Softbank BB Corp.	2116943872	2117009407
AS17676 Softbank BB Corp.	2117009408	2117074943
AS17676 Softbank BB Corp.	2117074944	2117140479
AS17676 Softbank BB Corp.	2117140480	2117206015
AS17676 Softbank BB Corp.	2117206016	2117271551
AS17676 Softbank BB Corp.	2114256896	2114322431
AS17676 Softbank BB Corp.	2117271552	2117337087
AS17676 Softbank BB Corp.	2117402624	2117468159
AS17676 Softbank BB Corp.	2117468160	2117533695
AS17676 Softbank BB Corp.	2117599232	2117664767
AS17676 Softbank BB Corp.	2117664768	2117730303
AS17676 Softbank BB Corp.	2117730304	2117795839
AS17676 Softbank BB Corp.	2117795840	2117861375
AS17676 Softbank BB Corp.	2117861376	2117926911
AS17676 Softbank BB Corp.	2114322432	2114387967
AS17676 Softbank BB Corp.	2117926912	2117992447
AS17676 Softbank BB Corp.	2117992448	2118057983
AS17676 Softbank BB Corp.	2118057984	2118123519
AS17676 Softbank BB Corp.	2118123520	2118189055
AS17676 Softbank BB Corp.	2118189056	2118254591
AS17676 Softbank BB Corp.	2118254592	2118320127
AS17676 Softbank BB Corp.	2118320128	2118385663
AS17676 Softbank BB Corp.	2118385664	2118451199
AS17676 Softbank BB Corp.	2118451200	2118516735
AS17676 Softbank BB Corp.	2118516736	2118582271
AS17676 Softbank BB Corp.	2114387968	2114453503
AS17676 Softbank BB Corp.	2118582272	2118647807
AS17676 Softbank BB Corp.	2118647808	2118713343
AS17676 Softbank BB Corp.	2118713344	2118778879
AS17676 Softbank BB Corp.	2118778880	2118844415
AS17676 Softbank BB Corp.	2118844416	2118909951
AS17676 Softbank BB Corp.	2118909952	2118975487
AS17676 Softbank BB Corp.	2118975488	2119041023
AS17676 Softbank BB Corp.	2119041024	2119106559
AS17676 Softbank BB Corp.	2119106560	2119172095
AS17676 Softbank BB Corp.	2119172096	2119237631
AS17676 Softbank BB Corp.	2114453504	2114519039
AS17676 Softbank BB Corp.	2119237632	2119303167
AS17676 Softbank BB Corp.	2119303168	2119368703
AS17676 Softbank BB Corp.	2119368704	2119434239
AS17676 Softbank BB Corp.	2119434240	2119499775
AS17676 Softbank BB Corp.	2119499776	2119565311
AS17676 Softbank BB Corp.	2119565312	2119630847
AS17676 Softbank BB Corp.	2119630848	2119696383
AS17676 Softbank BB Corp.	2119696384	2119761919
AS17676 Softbank BB Corp.	2119761920	2119827455
AS17676 Softbank BB Corp.	2119827456	2119892991
AS17676 Softbank BB Corp.	2114519040	2114584575
AS17676 Softbank BB Corp.	2119892992	2119958527
AS17676 Softbank BB Corp.	2119958528	2120024063
AS17676 Softbank BB Corp.	2120024064	2120089599
AS17676 Softbank BB Corp.	2120089600	2120155135
AS17676 Softbank BB Corp.	2120220672	2120286207
AS17676 Softbank BB Corp.	2120286208	2120351743
AS17676 Softbank BB Corp.	2120351744	2120417279
AS17676 Softbank BB Corp.	2120417280	2120482815
AS17676 Softbank BB Corp.	2239299584	2239365119
AS17676 Softbank BB Corp.	2246170112	2246170367
AS17676 Softbank BB Corp.	241610752	241611775
AS17676 Softbank BB Corp.	2640773120	2640838655
AS17676 Softbank BB Corp.	2664366080	2664431615
AS17676 Softbank BB Corp.	2696740864	2696806399
AS17676 Softbank BB Corp.	2685927424	2685992959
AS17676 Softbank BB Corp.	2743861248	2743877631
AS17676 Softbank BB Corp.	2762080256	2762145791
AS17676 Softbank BB Corp.	2773254144	2773286911
AS17676 Softbank BB Corp.	2869035008	2869166079
AS17676 Softbank BB Corp.	3054927872	3054960639
AS17676 Softbank BB Corp.	3235515392	3235515903
AS17676 Softbank BB Corp.	3235516160	3235516415
AS17676 Softbank BB Corp.	3224581120	3224581631
AS17676 Softbank BB Corp.	3224581632	3224581887
AS17676 Softbank BB Corp.	3291875840	3291876095
AS17676 Softbank BB Corp.	3291882496	3291883519
AS17676 Softbank BB Corp.	3390097408	3390098431
AS17676 Softbank BB Corp.	3390271488	3390271743
AS17676 Softbank BB Corp.	3390273536	3390273791
AS17676 Softbank BB Corp.	3390414848	3390418943
AS17676 Softbank BB Corp.	3404123648	3404123903
AS17676 Softbank BB Corp.	3404366336	3404366591
AS17676 Softbank BB Corp.	3404349440	3404365823
AS17676 Softbank BB Corp.	3404492800	3404493823
AS17676 Softbank BB Corp.	3404576512	3404576767
AS17676 Softbank BB Corp.	3404666368	3404666623
AS17676 Softbank BB Corp.	3404739584	3404740607
AS17676 Softbank BB Corp.	3404847872	3404848127
AS17676 Softbank BB Corp.	3404949504	3404949759
AS17676 Softbank BB Corp.	3404949760	3404950015
AS17676 Softbank BB Corp.	3405481984	3405482239
AS17676 Softbank BB Corp.	3405482240	3405482495
AS17676 Softbank BB Corp.	3405482496	3405482751
AS17676 Softbank BB Corp.	3405482752	3405483007
AS17676 Softbank BB Corp.	3405483264	3405483519
AS17676 Softbank BB Corp.	3405483520	3405483775
AS17676 Softbank BB Corp.	3405483776	3405484031
AS17676 Softbank BB Corp.	3390690816	3390691071
AS17676 Softbank BB Corp.	3392079872	3392081919
AS17676 Softbank BB Corp.	3389393920	3389394943
AS17676 Softbank BB Corp.	3394648064	3394650111
AS17676 Softbank BB Corp.	3410818816	3410819071
AS17676 Softbank BB Corp.	3531670528	3531670783
AS17676 Softbank BB Corp.	3531670784	3531671039
AS17676 Softbank BB Corp.	3532453120	3532453375
AS17676 Softbank BB Corp.	3532399104	3532399359
AS17676 Softbank BB Corp.	3532619776	3532623871
AS17676 Softbank BB Corp.	3533224192	3533224447
AS17676 Softbank BB Corp.	3533229312	3533229567
AS17676 Softbank BB Corp.	3533184000	3533184255
AS17676 Softbank BB Corp.	3533622784	3533623039
AS17676 Softbank BB Corp.	3534235904	3534236159
AS17676 Softbank BB Corp.	3534447616	3534447871
AS17676 Softbank BB Corp.	3535660544	3535660799
AS17676 Softbank BB Corp.	3538624256	3538624511
AS17676 Softbank BB Corp.	3538744832	3538745087
AS17676 Softbank BB Corp.	3538897408	3538897663
AS17676 Softbank BB Corp.	3538902272	3538902527
AS17676 Softbank BB Corp.	3547866112	3547866367
AS17676 Softbank BB Corp.	3540943360	3540943615
AS17676 Softbank BB Corp.	3540943872	3540944127
AS17676 Softbank BB Corp.	3540944640	3540944895
AS17676 Softbank BB Corp.	3540944896	3540945151
AS17676 Softbank BB Corp.	3540959232	3540967423
AS17676 Softbank BB Corp.	3540983808	3540991999
AS17676 Softbank BB Corp.	3540176640	3540176895
AS17676 Softbank BB Corp.	3664773120	3665821695
AS17676 Softbank BB Corp.	3664773120	3664838655
AS17676 Softbank BB Corp.	3664838656	3664904191
AS17676 Softbank BB Corp.	3664904192	3664969727
AS17676 Softbank BB Corp.	3664969728	3665035263
AS17676 Softbank BB Corp.	3665035264	3665100799
AS17676 Softbank BB Corp.	3665100800	3665166335
AS17676 Softbank BB Corp.	3665166336	3665231871
AS17676 Softbank BB Corp.	3665231872	3665297407
AS17676 Softbank BB Corp.	3665297408	3665362943
AS17676 Softbank BB Corp.	3665362944	3665428479
AS17676 Softbank BB Corp.	3665428480	3665494015
AS17676 Softbank BB Corp.	3665494016	3665559551
AS17676 Softbank BB Corp.	3665559552	3665625087
AS17676 Softbank BB Corp.	3665625088	3665690623
AS17676 Softbank BB Corp.	3665690624	3665756159
AS17676 Softbank BB Corp.	3665756160	3665821695
AS17676 Softbank BB Corp.	3665821696	3666870271
AS17676 Softbank BB Corp.	3665821696	3665887231
AS17676 Softbank BB Corp.	3665887232	3665952767
AS17676 Softbank BB Corp.	3665952768	3666018303
AS17676 Softbank BB Corp.	3666018304	3666083839
AS17676 Softbank BB Corp.	3666083840	3666149375
AS17676 Softbank BB Corp.	3666149376	3666214911
AS17676 Softbank BB Corp.	3666214912	3666280447
AS17676 Softbank BB Corp.	3666280448	3666345983
AS17676 Softbank BB Corp.	3666345984	3666411519
AS17676 Softbank BB Corp.	3666411520	3666477055
AS17676 Softbank BB Corp.	3666477056	3666542591
AS17676 Softbank BB Corp.	3666542592	3666608127
AS17676 Softbank BB Corp.	3666608128	3666673663
AS17676 Softbank BB Corp.	3666673664	3666739199
AS17676 Softbank BB Corp.	3666739200	3666804735
AS17676 Softbank BB Corp.	3666804736	3666870271
AS17676 Softbank BB Corp.	3668967424	3669491711
AS17676 Softbank BB Corp.	3668967424	3669032959
AS17676 Softbank BB Corp.	3669032960	3669098495
AS17676 Softbank BB Corp.	3669098496	3669164031
AS17676 Softbank BB Corp.	3669164032	3669229567
AS17676 Softbank BB Corp.	3669229568	3669295103
AS17676 Softbank BB Corp.	3669295104	3669360639
AS17676 Softbank BB Corp.	3669360640	3669426175
AS17676 Softbank BB Corp.	3669426176	3669491711
AS17676 Softbank BB Corp.	3669590016	3669606399
AS17676 Softbank BB Corp.	3672080384	3672096767
AS17676 Softbank BB Corp.	3672604672	3672637439
AS17676 Softbank BB Corp.	3672588288	3672604671
AS17676 Softbank BB Corp.	3659628544	3659661311
AS17676 Softbank BB Corp.	3660435456	3660439551
AS17676 Softbank BB Corp.	3660439552	3660447743
AS17676 Softbank BB Corp.	3660398592	3660406783
AS17676 Softbank BB Corp.	3674210304	3678404607
AS17676 Softbank BB Corp.	3674210304	3674275839
AS17676 Softbank BB Corp.	3674865664	3674931199
AS17676 Softbank BB Corp.	3674275840	3674341375
AS17676 Softbank BB Corp.	3680862208	3680894975
AS17676 Softbank BB Corp.	3674931200	3674996735
AS17676 Softbank BB Corp.	3674996736	3675062271
AS17676 Softbank BB Corp.	3682566144	3682598911
AS17676 Softbank BB Corp.	3682549760	3682566143
AS17676 Softbank BB Corp.	3675062272	3675127807
AS17676 Softbank BB Corp.	3675127808	3675193343
AS17676 Softbank BB Corp.	3675193344	3675258879
AS17676 Softbank BB Corp.	3675258880	3675324415
AS17676 Softbank BB Corp.	3685220352	3685744639
AS17676 Softbank BB Corp.	3685220352	3685285887
AS17676 Softbank BB Corp.	3685285888	3685351423
AS17676 Softbank BB Corp.	3685351424	3685416959
AS17676 Softbank BB Corp.	3675324416	3675389951
AS17676 Softbank BB Corp.	3685416960	3685482495
AS17676 Softbank BB Corp.	3685482496	3685548031
AS17676 Softbank BB Corp.	3685548032	3685613567
AS17676 Softbank BB Corp.	3685613568	3685679103
AS17676 Softbank BB Corp.	3685679104	3685744639
AS17676 Softbank BB Corp.	3685744640	3686793215
AS17676 Softbank BB Corp.	3685744640	3685810175
AS17676 Softbank BB Corp.	3685810176	3685875711
AS17676 Softbank BB Corp.	3685875712	3685941247
AS17676 Softbank BB Corp.	3686006784	3686072319
AS17676 Softbank BB Corp.	3675389952	3675455487
AS17676 Softbank BB Corp.	3686072320	3686137855
AS17676 Softbank BB Corp.	3686137856	3686203391
AS17676 Softbank BB Corp.	3686203392	3686268927
AS17676 Softbank BB Corp.	3686268928	3686334463
AS17676 Softbank BB Corp.	3686334464	3686399999
AS17676 Softbank BB Corp.	3686465536	3686531071
AS17676 Softbank BB Corp.	3686531072	3686596607
AS17676 Softbank BB Corp.	3686596608	3686662143
AS17676 Softbank BB Corp.	3686662144	3686727679
AS17676 Softbank BB Corp.	3675455488	3675521023
AS17676 Softbank BB Corp.	3686727680	3686793215
AS17676 Softbank BB Corp.	3686793216	3687841791
AS17676 Softbank BB Corp.	3686793216	3686858751
AS17676 Softbank BB Corp.	3686858752	3686924287
AS17676 Softbank BB Corp.	3686924288	3686989823
AS17676 Softbank BB Corp.	3686989824	3687055359
AS17676 Softbank BB Corp.	3687055360	3687120895
AS17676 Softbank BB Corp.	3687120896	3687186431
AS17676 Softbank BB Corp.	3687186432	3687251967
AS17676 Softbank BB Corp.	3687251968	3687317503
AS17676 Softbank BB Corp.	3687317504	3687383039
AS17676 Softbank BB Corp.	3675521024	3675586559
AS17676 Softbank BB Corp.	3674341376	3674406911
AS17676 Softbank BB Corp.	3687383040	3687448575
AS17676 Softbank BB Corp.	3687448576	3687514111
AS17676 Softbank BB Corp.	3687514112	3687579647
AS17676 Softbank BB Corp.	3687579648	3687645183
AS17676 Softbank BB Corp.	3687645184	3687710719
AS17676 Softbank BB Corp.	3687710720	3687776255
AS17676 Softbank BB Corp.	3687776256	3687841791
AS17676 Softbank BB Corp.	3687841792	3688366079
AS17676 Softbank BB Corp.	3687841792	3687907327
AS17676 Softbank BB Corp.	3687907328	3687972863
AS17676 Softbank BB Corp.	3687972864	3688038399
AS17676 Softbank BB Corp.	3675586560	3675652095
AS17676 Softbank BB Corp.	3688038400	3688103935
AS17676 Softbank BB Corp.	3688103936	3688169471
AS17676 Softbank BB Corp.	3688169472	3688235007
AS17676 Softbank BB Corp.	3688235008	3688300543
AS17676 Softbank BB Corp.	3688300544	3688366079
AS17676 Softbank BB Corp.	3675652096	3675717631
AS17676 Softbank BB Corp.	3675717632	3675783167
AS17676 Softbank BB Corp.	3675783168	3675848703
AS17676 Softbank BB Corp.	3675848704	3675914239
AS17676 Softbank BB Corp.	3675914240	3675979775
AS17676 Softbank BB Corp.	3675979776	3676045311
AS17676 Softbank BB Corp.	3676045312	3676110847
AS17676 Softbank BB Corp.	3676110848	3676176383
AS17676 Softbank BB Corp.	3676176384	3676241919
AS17676 Softbank BB Corp.	3674406912	3674472447
AS17676 Softbank BB Corp.	3676241920	3676307455
AS17676 Softbank BB Corp.	3676307456	3676372991
AS17676 Softbank BB Corp.	3676372992	3676438527
AS17676 Softbank BB Corp.	3676438528	3676504063
AS17676 Softbank BB Corp.	3676504064	3676569599
AS17676 Softbank BB Corp.	3676569600	3676635135
AS17676 Softbank BB Corp.	3676635136	3676700671
AS17676 Softbank BB Corp.	3676700672	3676766207
AS17676 Softbank BB Corp.	3676766208	3676831743
AS17676 Softbank BB Corp.	3676831744	3676897279
AS17676 Softbank BB Corp.	3674472448	3674537983
AS17676 Softbank BB Corp.	3676897280	3676962815
AS17676 Softbank BB Corp.	3676962816	3677028351
AS17676 Softbank BB Corp.	3677028352	3677093887
AS17676 Softbank BB Corp.	3677093888	3677159423
AS17676 Softbank BB Corp.	3677159424	3677224959
AS17676 Softbank BB Corp.	3677224960	3677290495
AS17676 Softbank BB Corp.	3677290496	3677356031
AS17676 Softbank BB Corp.	3677356032	3677421567
AS17676 Softbank BB Corp.	3677421568	3677487103
AS17676 Softbank BB Corp.	3677487104	3677552639
AS17676 Softbank BB Corp.	3674537984	3674603519
AS17676 Softbank BB Corp.	3677552640	3677618175
AS17676 Softbank BB Corp.	3677618176	3677683711
AS17676 Softbank BB Corp.	3677683712	3677749247
AS17676 Softbank BB Corp.	3677749248	3677814783
AS17676 Softbank BB Corp.	3677814784	3677880319
AS17676 Softbank BB Corp.	3677880320	3677945855
AS17676 Softbank BB Corp.	3677945856	3678011391
AS17676 Softbank BB Corp.	3678011392	3678076927
AS17676 Softbank BB Corp.	3678076928	3678142463
AS17676 Softbank BB Corp.	3678142464	3678207999
AS17676 Softbank BB Corp.	3674603520	3674669055
AS17676 Softbank BB Corp.	3678208000	3678273535
AS17676 Softbank BB Corp.	3678273536	3678339071
AS17676 Softbank BB Corp.	3678339072	3678404607
AS17676 Softbank BB Corp.	3674669056	3674734591
AS17676 Softbank BB Corp.	3674734592	3674800127
AS17676 Softbank BB Corp.	3674800128	3674865663
AS17676 Softbank BB Corp.	3690987520	3695181823
AS17676 Softbank BB Corp.	3690987520	3691053055
AS17676 Softbank BB Corp.	3691642880	3691708415
AS17676 Softbank BB Corp.	3691053056	3691118591
AS17676 Softbank BB Corp.	3691708416	3691773951
AS17676 Softbank BB Corp.	3691773952	3691839487
AS17676 Softbank BB Corp.	3691839488	3691905023
AS17676 Softbank BB Corp.	3691905024	3691970559
AS17676 Softbank BB Corp.	3691970560	3692036095
AS17676 Softbank BB Corp.	3692036096	3692101631
AS17676 Softbank BB Corp.	3692101632	3692167167
AS17676 Softbank BB Corp.	3692167168	3692232703
AS17676 Softbank BB Corp.	3692232704	3692298239
AS17676 Softbank BB Corp.	3692298240	3692363775
AS17676 Softbank BB Corp.	3691118592	3691184127
AS17676 Softbank BB Corp.	3692363776	3692429311
AS17676 Softbank BB Corp.	3692429312	3692494847
AS17676 Softbank BB Corp.	3692494848	3692560383
AS17676 Softbank BB Corp.	3692560384	3692625919
AS17676 Softbank BB Corp.	3692625920	3692691455
AS17676 Softbank BB Corp.	3692691456	3692756991
AS17676 Softbank BB Corp.	3692756992	3692822527
AS17676 Softbank BB Corp.	3692822528	3692888063
AS17676 Softbank BB Corp.	3692888064	3692953599
AS17676 Softbank BB Corp.	3692953600	3693019135
AS17676 Softbank BB Corp.	3691184128	3691249663
AS17676 Softbank BB Corp.	3693019136	3693084671
